epoch,loss_avg,loss_value,reconstruction_loss_avg,reconstruction_loss_val,distillation_loss_avg,distillation_loss_val,batch_time_avg,batch_time_val,memory_used,epoch_time
0,-0.7134754722796894,-0.7233443856239319,0.2402357135434369,0.2345753312110901,-0.9537111860320542,-0.957919716835022,0.11220063064826254,0.14754796028137207,6650.1953125,184.1226487159729
1,-0.7320769641257358,-0.7298719882965088,0.22791330998433906,0.23276779055595398,-0.9599902741844486,-0.9626397490501404,0.09918194497089282,0.038449764251708984,6746.19970703125,162.75907444953918
2,-0.744946877953847,-0.7380442023277283,0.2190412144917863,0.2283756285905838,-0.963988093159565,-0.9664198160171509,0.11169401862721556,0.0482640266418457,6763.6875,183.2914490699768
3,-0.7519284352454941,-0.75266033411026,0.21614758442581555,0.21888673305511475,-0.9680760196349744,-0.9715470671653748,0.1125874637031904,0.048769474029541016,6763.6875,184.75769352912903
4,-0.760744417073434,-0.7544011473655701,0.21063177672534,0.21839630603790283,-0.9713761932219512,-0.9727974534034729,0.11127720716012679,0.047553062438964844,6764.62890625,182.60752964019775
5,-0.765472795483071,-0.7623004913330078,0.2078105247087942,0.21371814608573914,-0.9732833198086414,-0.9760186672210693,0.11186510902000302,0.04282855987548828,6774.0,183.57246947288513
6,-0.7730585114597046,-0.7706875205039978,0.2030010941589839,0.2081093192100525,-0.9760596060274606,-0.9787968397140503,0.11161071189215531,0.048044443130493164,6774.0,183.15493059158325
7,-0.7772927579487703,-0.7733880281448364,0.20042654035888188,0.2072303593158722,-0.9777192975928688,-0.980618417263031,0.1111360168689493,0.04777026176452637,6774.0,182.37601566314697
8,-0.780750703126271,-0.7773100137710571,0.19866738623273586,0.2039235234260559,-0.979418088627759,-0.981233537197113,0.111523078462832,0.05337834358215332,6774.0,183.01115703582764
9,-0.7830400338746193,-0.7800440788269043,0.19726984549012244,0.2020307332277298,-0.9803098794246382,-0.9820747971534729,0.11080657150017496,0.0474395751953125,6774.0,181.8353545665741
10,-0.7858220633228138,-0.7827383279800415,0.19604102420637246,0.2013915330171585,-0.9818630875845408,-0.9841298460960388,0.11177459974829414,0.04848957061767578,6774.0,183.42396903038025
11,-0.7884851717418419,-0.7842389941215515,0.19402877842480903,0.19970965385437012,-0.9825139501666509,-0.9839486479759216,0.11198853124284948,0.0478363037109375,6774.0,183.7749481201172
12,-0.7903005458908345,-0.7846170663833618,0.19310115023278182,0.2000788152217865,-0.983401696130997,-0.9846959114074707,0.11289027098981728,0.06163430213928223,6774.0,185.25480675697327
13,-0.7913232791276866,-0.786192774772644,0.19275985149872082,0.19954009354114532,-0.9840831310678245,-0.9857328534126282,0.11276515993238004,0.04838204383850098,6774.0,185.04924631118774
14,-0.792956845088097,-0.7859646081924438,0.19138653806819306,0.20039300620555878,-0.9843433832462768,-0.9863576292991638,0.11218274998127288,0.04777073860168457,6774.0,184.0935673713684
15,-0.7929894907426873,-0.7885428667068481,0.19185684928566027,0.19890311360359192,-0.9848463406023317,-0.9874459505081177,0.11363114531922093,0.05949592590332031,6774.0,186.47040367126465
16,-0.7952048818218891,-0.7865971922874451,0.19023285762860562,0.20112480223178864,-0.9854377389608198,-0.9877219796180725,0.11221730193301427,0.06117129325866699,6774.0,184.15034222602844
17,-0.7954326620682022,-0.7903933525085449,0.19063039913850466,0.19684787094593048,-0.9860630611439717,-0.9872412085533142,0.1123351311262318,0.04781007766723633,6774.0,184.34397888183594
18,-0.7970216353222612,-0.7916935682296753,0.18913559963380544,0.1961154043674469,-0.9861572348862347,-0.9878090023994446,0.11137615072516535,0.048345327377319336,6774.0,182.769926071167
19,-0.7976076341764504,-0.7881969809532166,0.18884891813129015,0.19937904179096222,-0.9864565517090599,-0.9875760078430176,0.11435597891636115,0.0462489128112793,6774.0,187.66022539138794
20,-0.7983560241747326,-0.7916960716247559,0.18841375301295427,0.19663900136947632,-0.9867697776327943,-0.9883350729942322,0.11230149173213533,0.052674293518066406,6774.06982421875,184.28861260414124
21,-0.7980017262416871,-0.7937441468238831,0.189106483905988,0.19495242834091187,-0.9871082095799361,-0.9886965751647949,0.11277530979340139,0.047486305236816406,6774.06982421875,185.06580448150635
22,-0.8000574589157156,-0.7927768230438232,0.18733413706560595,0.19632193446159363,-0.9873915958615286,-0.9890987873077393,0.11094803333573047,0.05921602249145508,6774.06982421875,182.0674123764038
23,-0.8001291327862745,-0.792397677898407,0.18732777214756788,0.1962573379278183,-0.9874569057732445,-0.9886550307273865,0.11483584519641418,0.04776430130004883,6774.06982421875,188.4474594593048
24,-0.8010338411517759,-0.7897143363952637,0.18666576234352303,0.19835937023162842,-0.9876996037723555,-0.9880737066268921,0.11175757512168721,0.04899191856384277,6774.06982421875,183.3957862854004
25,-0.800977611510863,-0.7977285385131836,0.18698748253207678,0.19191113114356995,-0.9879650943625768,-0.9896396398544312,0.1117557420155248,0.05575084686279297,6774.06982421875,183.39290261268616
26,-0.8012600662667724,-0.7964528799057007,0.1867978712747699,0.19280439615249634,-0.9880579381955775,-0.989257276058197,0.11163853015353373,0.04845285415649414,6774.06982421875,183.20038199424744
27,-0.802302593135058,-0.7875270843505859,0.185935442318286,0.20082584023475647,-0.9882380358274839,-0.98835289478302,0.11059290094393046,0.04876065254211426,6774.06982421875,181.48464465141296
28,-0.8028541879323461,-0.7907946109771729,0.18570747446063915,0.19776247441768646,-0.988561662373966,-0.9885571002960205,0.11134383113263657,0.048525333404541016,6774.06982421875,182.71692037582397
