epoch,loss_avg,loss_value,reconstruction_loss_avg,reconstruction_loss_val,distillation_loss_avg,distillation_loss_val,batch_time_avg,batch_time_val,memory_used,epoch_time
0,-0.6703692350434509,-0.6575495004653931,0.2761545050194845,0.3023661971092224,-0.9465237401771995,-0.9599156975746155,0.09575344017915267,0.06535053253173828,6862.29248046875,324.7032814025879
1,-0.6901952565645284,-0.6801594495773315,0.2605550392988782,0.2840401828289032,-0.950750295189633,-0.9641996026039124,0.09835512375838634,0.05726456642150879,6967.3603515625,333.5256435871124
2,-0.7048603697061141,-0.6970599889755249,0.24980609200337864,0.2688039243221283,-0.9546664616844974,-0.9658639430999756,0.09836723979543845,0.058447837829589844,6967.66015625,333.5664219856262
3,-0.7139729664651608,-0.7093727588653564,0.2433013688761964,0.259122371673584,-0.9572743349634069,-0.9684951305389404,0.09866366032055085,0.05663299560546875,6970.38916015625,334.57229375839233
4,-0.7233690483620793,-0.7137414216995239,0.23673746096757264,0.2566467821598053,-0.9601065093898054,-0.9703881740570068,0.09839265257234385,0.06656599044799805,6970.38916015625,333.65328001976013
5,-0.730552896927166,-0.718126654624939,0.23122393527975468,0.25329622626304626,-0.961776832442865,-0.9714228510856628,0.09828450981405625,0.06426644325256348,6978.79150390625,333.2865962982178
6,-0.7365875285374573,-0.7240873575210571,0.2271185918943817,0.24939179420471191,-0.9637061204801816,-0.973479151725769,0.09837780509224264,0.05719876289367676,6978.79150390625,333.6029510498047
7,-0.7403568734226235,-0.732736349105835,0.2245022906988318,0.24040034413337708,-0.9648591645051738,-0.9731367230415344,0.0980375642728679,0.0574038028717041,6978.79150390625,332.4489870071411
8,-0.7446681249191244,-0.7323210835456848,0.22135552414458393,0.24144785106182098,-0.966023649035829,-0.973768949508667,0.09840555923662155,0.05697798728942871,6978.79150390625,333.6969738006592
9,-0.7481252158416903,-0.7337115406990051,0.21863619009616922,0.24095453321933746,-0.9667614060624239,-0.9746660590171814,0.09901387654233913,0.056183576583862305,6978.79150390625,335.7598445415497
10,-0.7505597593102022,-0.7444058060646057,0.21696540605542192,0.22861437499523163,-0.9675251652454545,-0.9730201959609985,0.09829976768909883,0.05781865119934082,6978.79150390625,333.3380525112152
11,-0.7533411651594575,-0.7513211965560913,0.21473990739913015,0.2236950695514679,-0.968081071984246,-0.9750162959098816,0.09827776434709104,0.058954715728759766,6978.79150390625,333.26350116729736
12,-0.7561096767316952,-0.7511845827102661,0.21310163146183184,0.2239830642938614,-0.9692113084323554,-0.9751676321029663,0.09813796675897776,0.05738115310668945,6978.79150390625,332.790020942688
13,-0.7568761936803091,-0.7462220788002014,0.21267475238153546,0.22918768227100372,-0.9695509462699096,-0.975409746170044,0.09850956289088329,0.057845354080200195,6978.79150390625,334.04950881004333
14,-0.759133766666988,-0.7477526664733887,0.21068271993945278,0.22796063125133514,-0.9698164864686921,-0.975713312625885,0.09838367802173612,0.05752873420715332,6978.79150390625,333.6226804256439
15,-0.760200017334737,-0.7597039937973022,0.21017159820973585,0.2170133739709854,-0.9703716158492228,-0.9767173528671265,0.09860521570766474,0.057105302810668945,6978.79150390625,334.37411999702454
16,-0.7616512213587995,-0.7493776679039001,0.20897168569913172,0.22782762348651886,-0.9706229071561269,-0.9772052764892578,0.09808909130180807,0.056696176528930664,6978.79150390625,332.6239366531372
17,-0.762766879309327,-0.7459284663200378,0.20826253059316316,0.22952492535114288,-0.9710294099699224,-0.9754533767700195,0.09759897948084803,0.057308197021484375,6978.79150390625,330.9618663787842
18,-0.7631540216872972,-0.7486531734466553,0.20789167004057182,0.22625350952148438,-0.9710456911213904,-0.9749066829681396,0.09800716966557595,0.0576326847076416,6978.79150390625,332.346152305603
19,-0.7640619190064155,-0.749350368976593,0.2073898827034711,0.22726933658123016,-0.971451800781079,-0.9766197204589844,0.09799306767417842,0.05768585205078125,6978.79150390625,332.29830622673035
20,-0.7649031106257186,-0.749930739402771,0.20665765347714773,0.22600923478603363,-0.9715607643914106,-0.9759399890899658,0.10063373610109258,0.05719637870788574,6978.79150390625,341.25310945510864
21,-0.7661286907292026,-0.7525818347930908,0.2059758365812933,0.2242087721824646,-0.9721045272182057,-0.9767906069755554,0.09769148096789375,0.05676603317260742,6978.79150390625,331.27600622177124
22,-0.7665776830250388,-0.7527830600738525,0.20569011002509552,0.22468644380569458,-0.9722677928172114,-0.9774695038795471,0.0980811684365752,0.05723142623901367,6978.79150390625,332.5969777107239
23,-0.7672857758179268,-0.7509098052978516,0.2048805716164902,0.22641347348690033,-0.9721663472615102,-0.9773232936859131,0.09814883058874771,0.05736041069030762,6978.79150390625,332.8260600566864
24,-0.7679030760335628,-0.7507047653198242,0.20439600100049868,0.2263679951429367,-0.9722990771599991,-0.9770727753639221,0.09808013404726947,0.06368851661682129,6978.79150390625,332.59344577789307
25,-0.7687186747798996,-0.754245400428772,0.2040649986198092,0.22355401515960693,-0.9727836733997088,-0.9777994155883789,0.0982451108450455,0.057222843170166016,6978.79150390625,333.1532859802246
26,-0.7692826511507191,-0.7554065585136414,0.2034295159886342,0.2219942808151245,-0.972712167763411,-0.9774008393287659,0.09809048342444629,0.05740857124328613,6978.79150390625,332.6289746761322
27,-0.7694527658068894,-0.7597576379776001,0.20335895275983065,0.21786686778068542,-0.9728117180495103,-0.9776245355606079,0.09856415730034557,0.05704164505004883,6978.79150390625,334.2345862388611
28,-0.7703397114338786,-0.7545297741889954,0.20259015502905495,0.22265277802944183,-0.972929866747083,-0.9771825671195984,0.09845912607677283,0.05651092529296875,6978.79150390625,333.87851548194885
