epoch,loss_avg,loss_value,reconstruction_loss_avg,reconstruction_loss_val,distillation_loss_avg,distillation_loss_val,batch_time_avg,batch_time_val,memory_used,grad_norm_avg,grad_norm_val,learning_rate,epoch_time
25,-0.7563249564626969,-0.7690708041191101,0.22243432632870921,0.21005211770534515,-0.9787592826831942,-0.9791229367256165,0.16188354253852505,0.1561894416809082,6978.79150390625,nan,0.27761879563331604,2.1254923001500687e-05,3232.367532491684
26,-0.7568992430299166,-0.7271051406860352,0.22200433990417667,0.2511741816997528,-0.9789035829520043,-0.9782793521881104,0.16204805499999758,0.15565085411071777,6978.79150390625,nan,0.3386639356613159,2.0979031382671954e-05,3235.6521248817444
27,-0.7574228674909197,-0.7484152317047119,0.2216294135299641,0.22785291075706482,-0.9790522809223735,-0.9762681722640991,0.1616569437034715,0.15536212921142578,6978.79150390625,nan,0.3505391776561737,2.0695388783097226e-05,3227.839282274246
28,-0.7580164918383939,-0.7356754541397095,0.22118510007440353,0.2452099472284317,-0.9792015918889162,-0.98088538646698,0.16226092566771352,0.15447306632995605,6978.79150390625,nan,0.5901564359664917,2.0404275123777696e-05,3239.900262117386
29,-0.7585346877512232,-0.7642183899879456,0.2207968447775525,0.21525973081588745,-0.9793315326862427,-0.979478120803833,0.16181899922488838,0.15515518188476562,6978.79150390625,nan,0.31635332107543945,2.0105977698748528e-05,3231.0765359401703
30,-0.7590074187622542,-0.7440463900566101,0.2204532501183138,0.23761600255966187,-0.9794606689686302,-0.981662392616272,0.16236707084423826,0.15328288078308105,6978.79150390625,nan,0.4501207768917084,1.9800790891554352e-05,3242.021317243576
31,-0.7594722589505789,-0.7380597591400146,0.2201255250927586,0.2436201423406601,-0.9795977840791594,-0.9816799163818359,0.16199146409884185,0.14578700065612793,6978.79150390625,nan,0.3437718152999878,1.9489015884728207e-05,3234.519997358322
32,-0.7598912213927738,-0.7407581806182861,0.21981700538406806,0.24033871293067932,-0.9797082266648984,-0.9810968637466431,0.1619630010376267,0.15754318237304688,6978.79150390625,nan,0.2873084545135498,1.917096036256079e-05,3233.9525213241577
33,-0.7602530126430278,-0.7830104827880859,0.21955562684698612,0.19714561104774475,-0.9798086394788196,-0.9801560640335083,0.16203268736014292,0.15414786338806152,6978.79150390625,nan,0.48502427339553833,1.8846938207453163e-05,3235.3439893722534
34,-0.7606313609990931,-0.7271140813827515,0.21927734632956436,0.25517311692237854,-0.9799087073697035,-0.9822871685028076,0.1612825559054497,0.15473675727844238,6978.79150390625,nan,0.39724835753440857,1.8517269190152756e-05,3220.3657972812653
35,-0.7610231691896513,-0.7532179951667786,0.2189846039534797,0.2245343178510666,-0.9800077732267154,-0.9777523279190063,0.16186539429587093,0.15193843841552734,6978.79150390625,nan,0.48708611726760864,1.8182278654178213e-05,3232.0023000240326
36,-0.761359692849758,-0.7607628107070923,0.2187517502964985,0.2203155905008316,-0.9801114432298409,-0.9810783863067627,0.16162403845289125,0.1537621021270752,6978.79150390625,nan,0.47320160269737244,1.784229719474465e-05,3227.1843638420105
37,-0.7617117639159191,-0.7554215788841248,0.21848958057917703,0.22652508318424225,-0.9802013444316616,-0.9819466471672058,0.16181933113860816,0.15523838996887207,6978.79150390625,nan,0.3723088204860687,1.7497660332506064e-05,3231.0833473205566
38,-0.7620661377894858,-0.76856529712677,0.21823025699633056,0.21469148993492126,-0.9802963948067125,-0.9832568168640137,0.16281857010287373,0.1600034236907959,6978.79150390625,nan,0.5742995142936707,1.7148708182436974e-05,3251.039391517639
39,-0.7624194331912313,-0.7486575245857239,0.21796315052512652,0.2352859526872635,-0.9803825837588963,-0.9839434623718262,0.16127658217493113,0.15705227851867676,6978.79150390625,nan,0.41409575939178467,1.6795785118179997e-05,3220.247976541519
40,-0.7626976386602947,-0.7877245545387268,0.217771662067727,0.19221548736095428,-0.9804693007526493,-0.9799400568008423,0.16343962226184097,0.15465116500854492,6978.79150390625,nan,0.34899571537971497,1.6439239432190633e-05,3263.4418284893036
41,-0.7630200794237834,-0.7680887579917908,0.21754029989406737,0.21015816926956177,-0.9805603790469477,-0.9782469272613525,0.1644320007485083,0.15564632415771484,6978.79150390625,nan,0.5495604872703552,1.6079422992014675e-05,3283.262872695923
42,-0.7633208140336071,-0.7900080680847168,0.2173121953170862,0.1886490434408188,-0.9806330094096501,-0.9786571264266968,0.1671258530010415,0.17035388946533203,6978.79150390625,nan,0.3174070417881012,1.5716690893037405e-05,3337.050987482071
43,-0.7635759747654637,-0.7719281315803528,0.21713617460158244,0.20766478776931763,-0.9807121492371917,-0.9795929193496704,0.17139818957686967,0.16477513313293457,6978.79150390625,nan,0.5779862999916077,1.5351401108047343e-05,3422.360550403595
44,-0.7639144665341041,-0.7965174913406372,0.21687982965913935,0.1808648258447647,-0.980794295996223,-0.9773823022842407,0.17219415078531158,0.1656942367553711,6978.79150390625,nan,0.59343022108078,1.4983914133960301e-05,3438.255555152893
45,-0.7641540620862772,-0.7742636203765869,0.21669872270424723,0.20730768144130707,-0.9808527847084326,-0.9815713167190552,0.17268253878455267,0.16394615173339844,6978.79150390625,nan,0.39806291460990906,1.4614592636052462e-05,3448.0088238716125
46,-0.7643818012217393,-0.7957063317298889,0.21655435764631964,0.1864045113325119,-0.9809361589165677,-0.982110857963562,0.17214747452440968,0.16379117965698242,6978.79150390625,nan,0.3623420298099518,1.4243801090053538e-05,3437.325576543808
47,-0.7646719309511938,-0.7367005944252014,0.21633517518120893,0.2457449585199356,-0.9810071061995688,-0.9824455380439758,0.17189148806508292,0.16387724876403809,6978.79150390625,nan,0.26292505860328674,1.3871905422453224e-05,3432.2159435749054
48,-0.7649369503366706,-0.7737811803817749,0.21612311849138222,0.20843245089054108,-0.9810600688385009,-0.9822136163711548,0.1721198587226075,0.16306400299072266,6978.79150390625,nan,0.2852962017059326,1.3499272649375937e-05,3436.774841785431
49,-0.7651833800701874,-0.7890796661376953,0.21596196880041224,0.19318316876888275,-0.9811453489325417,-0.9822628498077393,0.17173236505517306,0.16341066360473633,6978.79150390625,nan,0.31531083583831787,1.3126270514380196e-05,3429.0371878147125
50,-0.7653765196541598,-0.7695772051811218,0.2158087665635762,0.21360908448696136,-0.9811852861550476,-0.9831863045692444,0.17244212998883918,0.16395139694213867,6978.79150390625,nan,0.9455268979072571,1.2753267125540154e-05,3443.209630727768
51,-0.7656316609586098,-0.7310456037521362,0.21563711513540756,0.24984082579612732,-0.9812687761813332,-0.9808863997459412,0.17181984609408152,0.153900146484375,6978.79150390625,nan,0.41783320903778076,1.2380630592167349e-05,3430.785095691681
52,-0.7657991991192588,-0.7652002573013306,0.215512431094904,0.21375225484371185,-0.9813116302104313,-0.9789525270462036,0.17205292072736514,0.16445493698120117,6978.79150390625,nan,0.38295188546180725,1.2008728661531267e-05,3435.4390976428986
53,-0.7660586083992676,-0.7607104778289795,0.2153255645042608,0.22414420545101166,-0.9813841729229319,-0.9848546981811523,0.17186072540550673,0.16406488418579102,6978.79150390625,nan,0.49704182147979736,1.1637928355937186e-05,3431.5977053642273
54,-0.7662221610877464,-0.7904638051986694,0.21521102984412954,0.19455207884311676,-0.9814331906788839,-0.985015869140625,0.1721955649022998,0.1646099090576172,6978.79150390625,nan,0.379381388425827,1.1268595610519453e-05,3438.2845907211304
55,-0.7664769724068885,-0.7715831398963928,0.21501397879154016,0.2085779756307602,-0.9814909511111128,-0.9801611304283142,0.17209853974091735,0.16607356071472168,6978.79150390625,nan,0.341957151889801,1.0901094912107724e-05,3436.348413705826
56,-0.7667352182753976,-0.7849234342575073,0.21480806777060177,0.19654370844364166,-0.9815432858997266,-0.9814671277999878,0.1721702756011003,0.16814827919006348,6978.79150390625,nan,0.4016721248626709,1.0535788939522429e-05,3437.782500743866
57,-0.7668799286242831,-0.7734897136688232,0.21471889941082903,0.2056911140680313,-0.981598828037351,-0.9791808128356934,0.1677296903523015,0.1558222770690918,6978.79150390625,nan,0.4260179102420807,1.0173038205654586e-05,3349.1074941158295
58,-0.7670708582541816,-0.7617570757865906,0.2145598703677148,0.2195548564195633,-0.9816307286360759,-0.9813119173049927,0.16103259843788179,0.1560056209564209,6978.79150390625,nan,0.3666244447231293,9.813200701683094e-06,3215.375490427017
59,-0.7672030685296276,-0.7503921389579773,0.21448692205063646,0.22836904227733612,-0.98168999073997,-0.9787611961364746,0.16014968691575734,0.15268898010253906,6978.79150390625,nan,0.4402692914009094,9.456631543780663e-06,3197.750269174576
60,-0.7674242932030965,-0.778054416179657,0.21431264913977074,0.2016354650259018,-0.981736942208535,-0.97968989610672,0.16066112717480271,0.15016674995422363,6978.79150390625,nan,0.38963475823402405,9.103682622657036e-06,3207.9594945907593
61,-0.767613953200627,-0.7708638906478882,0.21418383380139472,0.21036958694458008,-0.9817977868520176,-0.9812334775924683,0.1590060629280829,0.15259146690368652,6978.79150390625,nan,0.4217070937156677,8.754702256285314e-06,3174.9127180576324
62,-0.7677852166202302,-0.7488846778869629,0.2140621415195703,0.23081937432289124,-0.9818473580472606,-0.9797040224075317,0.16163086497133494,0.15411114692687988,6978.79150390625,nan,0.441470742225647,8.410034846154197e-06,3227.321838617325
63,-0.7679618242961079,-0.7616658210754395,0.21392266671049903,0.219882071018219,-0.9818844911260133,-0.9815478920936584,0.161952107205928,0.15568900108337402,6978.79150390625,nan,0.7247074842453003,8.07002053738528e-06,3233.7331762313843
64,-0.7681636015832851,-0.7649813294410706,0.21377828384535918,0.216904416680336,-0.9819418854853623,-0.9818857312202454,0.16136512312394996,0.16007685661315918,6978.79150390625,nan,0.5532923340797424,7.734994883050904e-06,3222.015081882477
65,-0.7682707146763139,-0.7399162650108337,0.2137100756035526,0.24162732064723969,-0.9819807903686749,-0.9815436005592346,0.16187485959823975,0.15493512153625488,6978.79150390625,nan,0.5216488242149353,7.405288513023747e-06,3232.1942257881165
66,-0.7684059554868917,-0.79627925157547,0.21360489252247425,0.187001571059227,-0.9820108479429462,-0.9832808375358582,0.161258645950121,0.1543903350830078,6978.79150390625,nan,0.5034455060958862,7.081226807685102e-06,3219.889940261841
67,-0.768579682303447,-0.7568583488464355,0.2134768206831593,0.22469457983970642,-0.982056502918694,-0.9815529584884644,0.1611025859986368,0.15347647666931152,6978.79150390625,nan,0.4943675100803375,6.76312957681369e-06,3216.773752450943
68,-0.7687194090658025,-0.7548152208328247,0.21337787992440688,0.2261664718389511,-0.9820972892782771,-0.980981707572937,0.16210037913159817,0.1683182716369629,6978.79150390625,nan,0.4327556788921356,6.451310743972046e-06,3236.6985943317413
69,-0.7688365302703446,-0.7536213397979736,0.21328860835056607,0.22789669036865234,-0.9821251385373263,-0.981518030166626,0.1595776034755557,0.1648390293121338,6978.79150390625,nan,0.6097427606582642,6.146078036701824e-06,3186.3257291316986
70,-0.7690188369049106,-0.7541799545288086,0.21313373709710676,0.2279563993215561,-0.982152574160977,-0.9821363687515259,0.16194953662688716,0.1460106372833252,6978.79150390625,nan,0.31762272119522095,5.847732682833918e-06,3233.68360042572
71,-0.7691340790631005,-0.7715108394622803,0.2130620328527295,0.21312595903873444,-0.9821961118598583,-0.9846367835998535,0.16012783934621427,0.1536085605621338,6978.79150390625,nan,0.4138850271701813,5.556569113212929e-06,3197.313841819763
72,-0.7692870385103402,-0.766344428062439,0.21295747338603074,0.2158144861459732,-0.9822445118195031,-0.982158899307251,0.1609589983586252,0.1511073112487793,6978.79150390625,nan,0.36813488602638245,5.272874671129465e-06,3213.904057741165
73,-0.7693930166165412,-0.774358868598938,0.21287794755221834,0.21138142049312592,-0.9822709642993602,-0.9857403039932251,0.16253055090681423,0.1693270206451416,6978.79150390625,nan,0.4060603678226471,4.996929328747015e-06,3245.285367488861
74,-0.7695430839026512,-0.784427285194397,0.21275232788416956,0.19740568101406097,-0.9822954118010003,-0.9818329811096191,0.16194208136257773,0.15830063819885254,6978.79150390625,nan,0.5312235355377197,4.729005410803224e-06,3233.534441947937
75,-0.7696850944121802,-0.7659845352172852,0.21265690404349552,0.2147059440612793,-0.9823419984206001,-0.9806904792785645,0.16097639421017962,0.15513396263122559,6978.79150390625,nan,0.45391303300857544,4.46936732585826e-06,3214.25271320343
76,-0.7697495399648858,-0.78428715467453,0.21261807197788216,0.20248065888881683,-0.9823676119487382,-0.9867678284645081,0.16226268424802473,0.15659856796264648,6978.79150390625,nan,0.41167744994163513,4.2182713053554806e-06,3239.9384360313416
77,-0.7698552737777172,-0.724233865737915,0.2125301641808219,0.25765326619148254,-0.9823854377824148,-0.98188716173172,0.15861937973097734,0.1566011905670166,6978.79150390625,nan,0.37908312678337097,3.975965150751928e-06,3167.192573070526
78,-0.7700398852764626,-0.7392807006835938,0.212390157236784,0.24511069059371948,-0.9824300425528,-0.9843913912773132,0.16182210960403468,0.1462094783782959,6978.79150390625,nan,0.40821054577827454,3.7426879889682203e-06,3231.140385389328
79,-0.7700841379415209,-0.767099142074585,0.21236339739687593,0.21533893048763275,-0.9824475351503319,-0.9824380874633789,0.16253292778493908,0.15483665466308594,6978.79150390625,nan,0.35726499557495117,3.5186700363991406e-06,3245.3363473415375
80,-0.7702040991743977,-0.7606321573257446,0.2122756280984483,0.22240103781223297,-0.9824797273780728,-0.9830331802368164,0.1595401030164241,0.1647183895111084,6978.79150390625,nan,0.675463080406189,3.304132371717862e-06,3185.577868461609
81,-0.7702715639843093,-0.7633364796638489,0.21222848028337113,0.2192392796278,-0.9825000442960394,-0.9825757741928101,0.16157352185818896,0.1650986671447754,6978.79150390625,nan,0.7076299786567688,3.099286717697986e-06,3226.1779458522797
82,-0.770361193978578,-0.744219183921814,0.2121640619791855,0.2367340475320816,-0.9825252560189593,-0.9809532165527344,0.16057708808248208,0.15671658515930176,6978.79150390625,nan,0.39162737131118774,2.904335232268706e-06,3206.281584739685
83,-0.7704376017240743,-0.7672910690307617,0.21210853316208128,0.21287989616394043,-0.9825461347495846,-0.9801709651947021,0.1608558966578913,0.15569257736206055,6978.79150390625,nan,0.4767131507396698,2.7194703090093645e-06,3211.847978115082
84,-0.770558872856112,-0.7678015232086182,0.21201318433170488,0.21716728806495667,-0.9825720571400544,-0.9849687814712524,0.16082994025751926,0.14625787734985352,6978.79150390625,nan,0.6644981503486633,2.544874387280208e-06,3211.3289411067963
85,-0.7706238191152972,-0.79802405834198,0.21196214336643127,0.18554101884365082,-0.9825859625421779,-0.983565092086792,0.15860229182829633,0.15559768676757812,6978.79150390625,nan,0.4762159287929535,2.3807197721767598e-06,3166.849003791809
86,-0.7706914608973008,-0.7693430185317993,0.21191333843730104,0.21337881684303284,-0.9826047994040067,-0.9827218055725098,0.16151468755128168,0.15621376037597656,6978.79150390625,nan,0.5787039995193481,2.2271684644855045e-06,3225.00208735466
87,-0.7707665811979927,-0.7670238018035889,0.21186211571920532,0.2110985666513443,-0.9826286968336135,-0.978122353553772,0.16241896073091142,0.16717052459716797,6978.79150390625,nan,0.7063748836517334,2.084372000808652e-06,3243.058402776718
88,-0.7708599630012088,-0.7823821902275085,0.21178850543593325,0.19738684594631195,-0.9826484682737047,-0.9797690510749817,0.1603592974807549,0.15444159507751465,6978.79150390625,nan,0.5608927011489868,1.9524713040158302e-06,3201.931328058243
89,-0.7708989845235902,-0.7473368644714355,0.21177647363821936,0.23704224824905396,-0.9826754581744964,-0.9843791127204895,0.1620533183107344,0.16910600662231445,6978.79150390625,nan,0.3561631739139557,1.8315965441702089e-06,3235.758624315262
90,-0.7708971304301716,-0.7352938652038574,0.2117657256964039,0.24592217803001404,-0.9826628564027026,-0.9812160730361938,0.16237625722540763,0.15433406829833984,6978.79150390625,nan,0.49669158458709717,1.7218670100663684e-06,3242.2051000595093
91,-0.7710454014662648,-0.7745116353034973,0.21164468803877776,0.20674747228622437,-0.9826900894834001,-0.9812591075897217,0.16063865591028084,0.14317893981933594,6978.79150390625,nan,0.5020224452018738,1.6233909915066644e-06,3207.5131833553314
92,-0.7710079036400422,-0.7870959639549255,0.21168795486593744,0.19619637727737427,-0.9826958588649449,-0.9832923412322998,0.16132348915270514,0.15676212310791016,6978.79150390625,nan,0.34549179673194885,1.5362656724322576e-06,3221.1831002235413
93,-0.7710810865494737,-0.780242919921875,0.21162859972512446,0.20375719666481018,-0.9827096863962435,-0.9840000867843628,0.15543362003792005,0.1442856788635254,6978.79150390625,nan,0.42427122592926025,1.460577035014309e-06,3103.580754518509
94,-0.7710992214335469,-0.7954548001289368,0.21161927190867352,0.18810568749904633,-0.9827184932086347,-0.9835605025291443,0.16114761460768942,0.1544189453125,6978.79150390625,nan,0.5216599702835083,1.3963997747999522e-06,3217.6732976436615
95,-0.7711745245035072,-0.8030639886856079,0.21155485340224345,0.18109256029129028,-0.9827293779654538,-0.9841565489768982,0.16052453337729697,0.15407991409301758,6978.79150390625,nan,0.4159579575061798,1.3437972269967996e-06,3205.2309641838074
96,-0.7712270039379396,-0.7669532299041748,0.21151005726682828,0.21516314148902893,-0.9827370613316372,-0.9821163415908813,0.16007474301400718,0.15421652793884277,6978.79150390625,nan,0.37870585918426514,1.302821303968756e-06,3196.2525901794434
97,-0.7711941658563939,-0.766067624092102,0.21155952472634706,0.21767200529575348,-0.9827536907439395,-0.9837396144866943,0.16174694957686347,0.15456271171569824,6978.79150390625,nan,0.36522743105888367,1.2735124440047624e-06,3229.640276670456
98,-0.7712459904427413,-0.7552109360694885,0.2115070284257733,0.224138081073761,-0.9827530190088171,-0.9793490171432495,0.1606865232849465,0.15430212020874023,6978.79150390625,nan,0.3656330108642578,1.2558995714111036e-06,3208.465433359146
99,-0.7712612554976499,-0.7684990763664246,0.21149439378515375,0.21348942816257477,-0.9827556494134043,-0.9819884896278381,0.16180079660460067,0.1569509506225586,6978.79150390625,nan,0.4663378894329071,1.2500000679666023e-06,3230.7148702144623
